strength_of_noise,iteration,Method,avg_independent_features_statistics,min_independent_features_statistics,max_independent_features_statistics,avg_dependent_features_statistics,min_dependent_features_statistics,max_dependent_features_statistics,top3_selected_features,independent_vs_dependent_avg_statistics_diff_%
1.0,1,Pearson_Correlation_(abs),0.007147138289700783,0.00027721523545557776,0.02609135687314884,0.14631693616046587,0.0004466994005554786,0.42122223107297807,"[0, 2, 6, 7, 8, 9]",1947.21
1.0,1,Mutual_Information,0.0024574508446489843,0.0,0.01453745270651119,0.05718407375347686,0.007161116989380822,0.13718986818232093,"[5, 6, 7, 8, 9]",2226.97
1.0,1,Distance_Correlation,0.017242368057932046,0.011622554887498625,0.023554433281656715,0.1632333518922805,0.013372556479101306,0.36905902049645245,"[2, 7, 8, 9]",846.7
1.0,1,Proposed_Method,0.09152169099080927,0.09079010702195035,0.09221770531374868,0.11978272102144505,0.1099387380273556,0.12520936981550873,"[7, 8, 9]",30.88
1.0,2,Pearson_Correlation_(abs),0.006620221618899534,0.00015212700261203199,0.020570170725224168,0.13497303020283014,0.00019936642090523295,0.401114619914646,"[0, 2, 6, 7, 8, 9]",1938.8
1.0,2,Mutual_Information,0.003268959805573047,0.0,0.01507920327950707,0.0441642562507741,0.0,0.10281708815484869,"[1, 2, 7, 8, 9]",1251.02
1.0,2,Distance_Correlation,0.01706066851779809,0.012245518192717436,0.02629285648431654,0.15556876340736772,0.014062654233204599,0.3472546278961467,"[0, 6, 7, 8, 9]",811.86
1.0,2,Proposed_Method,0.09025238471209054,0.0890169004827384,0.09178990345228746,0.12274443567178871,0.11066565228027006,0.1294209538396707,"[7, 8, 9]",36.0
1.0,3,Pearson_Correlation_(abs),0.009532451036288078,0.00022066482040283852,0.020424996092636337,0.13805087132860416,0.0012023896473851794,0.4068372427437649,"[0, 3, 4, 5, 8, 9]",1348.22
1.0,3,Mutual_Information,0.003502916589555398,0.0,0.015740280605406554,0.04201698848447973,0.0,0.10523893253826877,"[4, 5, 7, 8, 9]",1099.49
1.0,3,Distance_Correlation,0.017947786067318477,0.011854626587745457,0.02543506855212854,0.15872262268280127,0.017846973770052694,0.358057487022831,"[3, 7, 8, 9]",784.36
1.0,3,Proposed_Method,0.08964247745816999,0.0875570678804055,0.09111114060613319,0.12416755259760341,0.11234376530027972,0.13070230273778125,"[7, 8, 9]",38.51
1.0,4,Pearson_Correlation_(abs),0.009490542409378414,0.0006682816943914535,0.026126565009858684,0.14273487495676285,0.0015563316858608484,0.4249539368671995,"[0, 1, 5, 8, 9]",1403.97
1.0,4,Mutual_Information,0.0026404376078888853,0.0,0.014424585084007902,0.04930769526831084,0.011740767633604321,0.10976522523519971,"[3, 4, 7, 8, 9]",1767.41
1.0,4,Distance_Correlation,0.018060979295891528,0.012876056700954116,0.02822620664126324,0.16599033000686242,0.02292615309006257,0.36791343273517685,"[3, 6, 7, 8, 9]",819.05
1.0,4,Proposed_Method,0.07783173963541183,0.07434111873986397,0.08268432347340644,0.15172594085070576,0.12247146735294592,0.17289655735761886,"[7, 8, 9]",94.94
1.0,5,Pearson_Correlation_(abs),0.006734631640529042,0.0008982084544637842,0.026681871222359044,0.1448665565575645,0.008160301217511065,0.41281229408045605,"[0, 4, 7, 8, 9]",2051.07
1.0,5,Mutual_Information,0.00445294986692437,0.0,0.017261414304311273,0.04243684442581053,0.0,0.10685216306656198,"[2, 7, 8, 9]",853.01
1.0,5,Distance_Correlation,0.017315744300786518,0.012508842653563121,0.027558096125494574,0.16086818290812782,0.018819331320391767,0.3639673696389685,"[4, 7, 8, 9]",829.03
1.0,5,Proposed_Method,0.09448065974823446,0.09370070647719791,0.0953858625243738,0.11287846058745293,0.10645964943468879,0.11678399016736525,"[7, 8, 9]",19.47
1.0,6,Pearson_Correlation_(abs),0.008831036642815156,4.9895583432845705e-05,0.029425953080917937,0.1312241904064479,0.001042336381242212,0.38509412789767117,"[3, 4, 6, 8, 9]",1385.94
1.0,6,Mutual_Information,0.002950986277725667,0.0,0.020650538284153086,0.03862117290922681,0.0,0.09431727380546029,"[3, 6, 7, 8, 9]",1208.75
1.0,6,Distance_Correlation,0.017949804117972822,0.012427808817390477,0.031472869391249075,0.15232476664436898,0.019810249059314302,0.34149527067231156,"[3, 4, 7, 8, 9]",748.62
1.0,6,Proposed_Method,0.08083707389492048,0.07665267625370573,0.08545390683793044,0.1447134942451855,0.1210220062917606,0.17254251920487618,"[7, 8, 9]",79.02
1.0,7,Pearson_Correlation_(abs),0.007424982112775809,0.00048353649480711245,0.02132961168756802,0.14580961268334502,0.01084433404827328,0.41346085264290544,"[2, 3, 5, 8, 9]",1863.77
1.0,7,Mutual_Information,0.0026899991510204117,0.0,0.017504557562421752,0.04807956367208662,0.008420347960712782,0.11002999408811043,"[2, 5, 7, 8, 9]",1687.34
1.0,7,Distance_Correlation,0.017261459217039858,0.013098861534515085,0.025515307608427285,0.15798622936827866,0.019225496776038593,0.3606438715787968,"[2, 7, 8, 9]",815.25
1.0,7,Proposed_Method,0.09262188918166239,0.09165371042365299,0.09410307714113043,0.11721559190945441,0.10674371378548116,0.12556389543688493,"[7, 8, 9]",26.55
1.0,8,Pearson_Correlation_(abs),0.007847581248830128,0.0008647933218057476,0.02203557101508369,0.13498624857034588,0.0013155991279285885,0.3955304135155494,"[0, 1, 2, 6, 8, 9]",1620.1
1.0,8,Mutual_Information,0.003398128262954185,0.0,0.02105229244773099,0.03893780494258584,0.005621937169362212,0.09050185107914555,"[4, 7, 8, 9]",1045.86
1.0,8,Distance_Correlation,0.017154924404882293,0.012774333415473104,0.025202338122623392,0.15415221895484418,0.01754699026331767,0.3490765033543701,"[1, 6, 7, 8, 9]",798.59
1.0,8,Proposed_Method,0.09116340324583318,0.08919213446977428,0.09474295072127448,0.12061872575972261,0.10848032417344525,0.12749745929205705,"[7, 8, 9]",32.31
1.0,9,Pearson_Correlation_(abs),0.007223923381278905,0.0001780588746235099,0.02648156586036021,0.14817441986180666,0.004547022806282896,0.43501109105849634,"[2, 6, 7, 8, 9]",1951.16
1.0,9,Mutual_Information,0.004972593145020314,0.0,0.021187154741391545,0.05344914726870945,0.016750373937455265,0.11821801201623483,"[0, 6, 7, 8, 9]",974.87
1.0,9,Distance_Correlation,0.017493773395753066,0.012398566072507965,0.02860679096973714,0.16178686369150883,0.016486714209300576,0.3705849473689123,"[1, 5, 7, 8, 9]",824.83
1.0,9,Proposed_Method,0.09341266656632034,0.091159278625964,0.09483624605150787,0.1153704446785858,0.10515694191477663,0.12116586317442345,"[7, 8, 9]",23.51
1.0,10,Pearson_Correlation_(abs),0.007774056030755018,1.6986476487951576e-05,0.018551094442472126,0.13954824360757065,0.003675752341370239,0.4087093814006973,"[0, 4, 5, 8, 9]",1695.05
1.0,10,Mutual_Information,0.0029874925700392845,0.0,0.016184055983506695,0.04345159924663614,0.0,0.10261118057822749,"[0, 5, 7, 8, 9]",1354.45
1.0,10,Distance_Correlation,0.01759882565537319,0.01140491030985182,0.0293850956256721,0.15881095774627885,0.016211041041897443,0.3632065188404983,"[4, 7, 8, 9]",802.4
1.0,10,Proposed_Method,0.09111982189799302,0.08949022563347696,0.09234080898618507,0.12072041557134967,0.11007029277448735,0.12615017020797958,"[7, 8, 9]",32.49
1.0,11,Pearson_Correlation_(abs),0.006494307567346082,3.665231757507194e-05,0.024737098428917678,0.1411367497050696,0.002473845139140391,0.41138039336696025,"[1, 2, 5, 8, 9]",2073.24
1.0,11,Mutual_Information,0.0036202264191044697,0.0,0.015011040483890348,0.04694418706522511,0.0009047958904657705,0.10825687967003361,"[2, 7, 8, 9]",1196.72
1.0,11,Distance_Correlation,0.01702148815413614,0.011444903033931331,0.025200368521210374,0.15744163482140014,0.016505540567949777,0.35405874029025824,"[5, 7, 8, 9]",824.96
1.0,11,Proposed_Method,0.07328574872738218,0.07026025778215278,0.07816689125883694,0.1623332529694416,0.1277169158638023,0.20673854296230523,"[7, 8, 9]",121.51
1.0,12,Pearson_Correlation_(abs),0.008043761659335992,0.0006150999656771388,0.02950243813711939,0.13245172870735278,0.0029235011077209873,0.38861609642141637,"[4, 5, 6, 7, 8, 9]",1546.64
1.0,12,Mutual_Information,0.0041221734923684835,0.0,0.016008402063272698,0.04173863943843692,0.0,0.09932746993318986,"[0, 7, 8, 9]",912.54
1.0,12,Distance_Correlation,0.017841696060623097,0.011505388380532142,0.02985870225184835,0.1493463821488439,0.012033325370083989,0.34104792596462546,"[4, 7, 8, 9]",737.06
1.0,12,Proposed_Method,0.09080828819397935,0.08947146167505696,0.09158557843462815,0.12144732754738148,0.11147857194639413,0.12782418899784445,"[7, 8, 9]",33.74
1.0,13,Pearson_Correlation_(abs),0.007834043702999564,1.353455060759902e-05,0.01861326248734547,0.14519056733741892,0.008777727059479216,0.4143897369594016,"[4, 5, 6, 8, 9]",1753.33
1.0,13,Mutual_Information,0.00269768882158886,0.0,0.01334616235272268,0.05028425812873335,0.0,0.11340530002143279,"[2, 4, 7, 8, 9]",1763.98
1.0,13,Distance_Correlation,0.016784330568179358,0.01182588784744611,0.024987564009890075,0.16041763852096946,0.01786070266424113,0.36081755595316495,"[5, 7, 8, 9]",855.76
1.0,13,Proposed_Method,0.0819170005303526,0.0785244216293602,0.08494849960148458,0.1421936654291773,0.11373394816966269,0.1643617207265742,"[7, 8, 9]",73.58
1.0,14,Pearson_Correlation_(abs),0.007410879508196589,1.8785994267701835e-05,0.020961396415789788,0.1392560116080133,0.005272558078763214,0.403909570459106,"[0, 1, 3, 5, 8, 9]",1779.08
1.0,14,Mutual_Information,0.0022920600499043643,0.0,0.018388508886721944,0.04478219674271985,0.00599431079795032,0.10140475249590875,"[3, 4, 7, 8, 9]",1853.8
1.0,14,Distance_Correlation,0.017312377966819312,0.01327405217482403,0.025569931409212775,0.1551432394405692,0.016064869404080227,0.35476919246196525,"[0, 5, 7, 8, 9]",796.14
1.0,14,Proposed_Method,0.09502339397691142,0.09384915438099065,0.09651455388472438,0.11161208072054003,0.10469356983217896,0.11673937537803367,"[7, 8, 9]",17.46
1.0,15,Pearson_Correlation_(abs),0.007166778855169089,0.00018534417979070537,0.01876263607282342,0.15090818877617213,0.011621806269374896,0.41933618906709835,"[4, 6, 7, 8, 9]",2005.66
1.0,15,Mutual_Information,0.0028167422320444224,0.0,0.013112684130932806,0.04446154568991526,0.008197267915563522,0.09606525475193717,"[1, 4, 7, 8, 9]",1478.47
1.0,15,Distance_Correlation,0.017061877668063243,0.012190695302600018,0.023733236493805248,0.16671433854334416,0.02570645409870442,0.3706401571350397,"[7, 8, 9]",877.12
1.0,15,Proposed_Method,0.09052325412802986,0.08960670439650922,0.09103122770401052,0.12211240703459701,0.10934861119256961,0.13073513049814495,"[7, 8, 9]",34.9
1.0,16,Pearson_Correlation_(abs),0.006904032714235827,4.0512873425567075e-05,0.025225530503742617,0.13555760960385846,0.004553457752371546,0.3921820240559571,"[2, 4, 5, 8, 9]",1863.46
1.0,16,Mutual_Information,0.002453458481601421,0.0,0.016306361235846722,0.038989173807326694,0.0,0.0909072624144871,"[6, 7, 8, 9]",1489.15
1.0,16,Distance_Correlation,0.01777917625655913,0.013573644444093143,0.03191794031288097,0.15137210765906364,0.019267903480008834,0.34358991071638567,"[5, 7, 8, 9]",751.4
1.0,16,Proposed_Method,0.09070466161989975,0.0896878042912543,0.09231669953920223,0.12168912288690059,0.11048457169537572,0.13006390709284085,"[7, 8, 9]",34.16
1.0,17,Pearson_Correlation_(abs),0.00688409576859827,0.00012342226873952953,0.020152014085421523,0.1378715717592508,0.00028534288719473706,0.4052003450926432,"[1, 2, 4, 7, 8, 9]",1902.75
1.0,17,Mutual_Information,0.0025745776784541646,0.0,0.023328984127071628,0.0414256488675262,0.0,0.09645448367921716,"[1, 2, 7, 8, 9]",1509.03
1.0,17,Distance_Correlation,0.01672858229541173,0.011612321558802194,0.027701939015261662,0.15317405024550657,0.015429284373951512,0.3522606433153958,"[1, 4, 7, 8, 9]",815.64
1.0,17,Proposed_Method,0.09304832368026054,0.09211934775284757,0.09363709895612657,0.11622057807939208,0.1086486579758458,0.12043453568680415,"[7, 8, 9]",24.9
1.0,18,Pearson_Correlation_(abs),0.008469390988636357,0.0003457934177766999,0.02699254797411063,0.14135622409625165,0.00845254689348992,0.40607842402277594,"[1, 6, 7, 8, 9]",1569.02
1.0,18,Mutual_Information,0.003726411200245517,0.0,0.02567292233838181,0.045563798557908264,0.0,0.12119572670229051,"[3, 5, 7, 8, 9]",1122.73
1.0,18,Distance_Correlation,0.017740655632516186,0.013290271898092369,0.024729494728307426,0.15704289383155953,0.017313861373861497,0.35956362914248746,"[6, 7, 8, 9]",785.21
1.0,18,Proposed_Method,0.08955779656140161,0.08659408236279666,0.0914116896873668,0.12436514135672955,0.11131343400770831,0.1334208714313403,"[7, 8, 9]",38.87
1.0,19,Pearson_Correlation_(abs),0.007407272587059978,0.0002127625927731262,0.017951841057648594,0.1403662791845923,0.0029790016001630427,0.4032655843113199,"[0, 2, 7, 8, 9]",1794.98
1.0,19,Mutual_Information,0.00307954084332713,0.0,0.02094976746078192,0.04687012467520132,0.0,0.1090738681531489,"[3, 4, 7, 8, 9]",1421.98
1.0,19,Distance_Correlation,0.017020899958807824,0.011896226361757608,0.02604323781198607,0.15979188371936193,0.019160984788195733,0.360282282950652,"[3, 7, 8, 9]",838.8
1.0,19,Proposed_Method,0.09050528547057124,0.0881621210415891,0.0920036260351042,0.12215433390200042,0.11133177344302339,0.13052015728224803,"[7, 8, 9]",34.97
1.0,20,Pearson_Correlation_(abs),0.007735340711747472,0.00024330413064139526,0.029637657882717508,0.13910559376221024,0.0030785058061630647,0.4103394424710386,"[0, 1, 2, 5, 8, 9]",1698.31
1.0,20,Mutual_Information,0.003797901079828475,0.0,0.02138116499364795,0.05019698391124372,0.0,0.10568498993263464,"[3, 6, 7, 8, 9]",1221.7
1.0,20,Distance_Correlation,0.01781186564972394,0.013544218021280637,0.02988812720404622,0.15991277218019584,0.01794640754462195,0.3591354713574898,"[1, 2, 7, 8, 9]",797.79
1.0,20,Proposed_Method,0.09482627386335417,0.0943057291364222,0.09519127676481545,0.1120720276521736,0.1059434143819303,0.11520091896526984,"[7, 8, 9]",18.19
1.0,21,Pearson_Correlation_(abs),0.008705362134324632,0.00035799919441741686,0.024136003429259707,0.13872944918639343,0.0023147501623426692,0.40519921057583097,"[3, 4, 6, 8, 9]",1493.61
1.0,21,Mutual_Information,0.0015154995670074829,0.0,0.00673062543796199,0.04443792365751431,0.0002493735434345723,0.10744573690937376,"[2, 5, 7, 8, 9]",2832.23
1.0,21,Distance_Correlation,0.01796666614751082,0.011817323779917156,0.02869540563543133,0.15560932725211005,0.015976056847782315,0.3577547310589566,"[3, 7, 8, 9]",766.1
1.0,21,Proposed_Method,0.0919616216813729,0.09009325708295456,0.09357412817990589,0.11875621607679658,0.1091128862958904,0.1272035180418274,"[7, 8, 9]",29.14
1.0,22,Pearson_Correlation_(abs),0.007218194873625562,0.0003118934053780311,0.025065141245083612,0.14287568701070155,0.004793440829423291,0.40937692497816525,"[1, 2, 4, 8, 9]",1879.38
1.0,22,Mutual_Information,0.002265254931208253,0.0,0.018566943334694663,0.0495332897627477,0.0,0.11724297294426123,"[1, 7, 8, 9]",2086.65
1.0,22,Distance_Correlation,0.017196016934256025,0.012646383573444123,0.029504360191951372,0.16121225386126842,0.023622640407708055,0.3664259240938822,"[1, 7, 8, 9]",837.5
1.0,22,Proposed_Method,0.09485594021504783,0.09379176604794245,0.09580363535623636,0.11200280616488838,0.10521443009717216,0.11638977288895037,"[7, 8, 9]",18.08
1.0,23,Pearson_Correlation_(abs),0.009101479609092022,0.0008233083797767671,0.030300288990442605,0.13561370958351046,0.003116075564947075,0.3990427427078384,"[1, 4, 8, 9]",1390.02
1.0,23,Mutual_Information,0.0039484597715263,0.0,0.01847526206640282,0.04585918545075529,0.0007538961228590324,0.1086829312142985,"[1, 2, 7, 8, 9]",1061.44
1.0,23,Distance_Correlation,0.018163338463962928,0.012682252358992587,0.030790247250753924,0.15520667517677458,0.017370757148407797,0.34846378417621404,"[4, 7, 8, 9]",754.51
1.0,23,Proposed_Method,0.09503196033055547,0.09452509046100566,0.09597535398827103,0.1115920925620373,0.10421990526178694,0.11610864017278798,"[7, 8, 9]",17.43
1.0,24,Pearson_Correlation_(abs),0.007378689977301255,2.6698940173646825e-05,0.02249364839867896,0.1414050817376821,0.0032534321594955367,0.40488433990174744,"[1, 2, 5, 7, 8, 9]",1816.4
1.0,24,Mutual_Information,0.003753968994861293,0.0,0.018204931258781976,0.04733818943318487,0.0,0.10969564191693326,"[1, 7, 8, 9]",1161.02
1.0,24,Distance_Correlation,0.017208094223442136,0.011749523205748366,0.027423447971529725,0.15755091019861003,0.02111801924646938,0.3455036164333895,"[2, 7, 8, 9]",815.56
1.0,24,Proposed_Method,0.09098698641093265,0.08990393031670717,0.0932670834438733,0.12103036504115716,0.10965797385121392,0.12865752867712069,"[7, 8, 9]",33.02
1.0,25,Pearson_Correlation_(abs),0.007912159706796842,0.00022226506948604582,0.024476517906986937,0.1333205476528937,0.0008931249991586195,0.3963278666647498,"[0, 2, 5, 8, 9]",1585.01
1.0,25,Mutual_Information,0.002331485798285185,0.0,0.011780442921044632,0.043842747961482686,0.0019275387558241874,0.0984978833785437,"[1, 7, 8, 9]",1780.46
1.0,25,Distance_Correlation,0.017163724607447004,0.011968149546393688,0.026828400251079708,0.1533958424310029,0.012262230975429235,0.3425597607740222,"[0, 2, 7, 8, 9]",793.72
1.0,25,Proposed_Method,0.09086074644199742,0.08931090253108635,0.09253005291234255,0.12132492496867264,0.10863028334547475,0.12803071428282956,"[7, 8, 9]",33.53
1.0,26,Pearson_Correlation_(abs),0.008646279927491026,0.00029641650159061467,0.026918858021058315,0.13906211471316265,0.0010692238653979788,0.4064982984462676,"[2, 4, 8, 9]",1508.35
1.0,26,Mutual_Information,0.0036057333494016134,0.0,0.020186938377592334,0.04882113081325675,0.0,0.11693764825543873,"[3, 4, 7, 8, 9]",1253.99
1.0,26,Distance_Correlation,0.01845660740310663,0.012140998932493083,0.030921551088018782,0.15573657742818972,0.014704160939153665,0.35790247986067264,"[4, 7, 8, 9]",743.8
1.0,26,Proposed_Method,0.08971277774257223,0.08911742578605308,0.09012397198384094,0.12400351860066479,0.11110630943340077,0.1347793145472982,"[7, 8, 9]",38.22
1.0,27,Pearson_Correlation_(abs),0.007379033026153301,0.0005691044763888039,0.021980998724163755,0.14781350177179733,0.01036889243088294,0.4106940544759732,"[5, 6, 7, 8, 9]",1903.16
1.0,27,Mutual_Information,0.0021547257115511805,0.0,0.015303082113058863,0.048023538259764464,0.0,0.10800189111483327,"[1, 6, 7, 8, 9]",2128.75
1.0,27,Distance_Correlation,0.016877517439469084,0.012072042078953425,0.026991978568944478,0.1594859184208588,0.02425757057748969,0.3563602449111202,"[5, 6, 7, 8, 9]",844.96
1.0,27,Proposed_Method,0.09026968640712159,0.08924889585778206,0.0911057082525158,0.12270406505004965,0.10914821461980345,0.13157654709838018,"[7, 8, 9]",35.93
1.0,28,Pearson_Correlation_(abs),0.006765890854240668,0.0001233167014904606,0.019923987241515652,0.14134843044077175,0.0071694992153858396,0.4009929194681708,"[3, 7, 8, 9]",1989.13
1.0,28,Mutual_Information,0.0033407111163655323,0.0,0.012763781527444173,0.04463644150605243,0.0,0.11004483304972723,"[4, 6, 7, 8, 9]",1236.14
1.0,28,Distance_Correlation,0.016650415072765753,0.012826528576005133,0.021596626153547925,0.15700656923172782,0.015808169868759388,0.3507687115783786,"[6, 7, 8, 9]",842.96
1.0,28,Proposed_Method,0.09461286734590803,0.09307875797697837,0.09573004791202239,0.11256997619288127,0.10698331758473534,0.1160003790571213,"[7, 8, 9]",18.98
1.0,29,Pearson_Correlation_(abs),0.008325674444575298,0.0006209450809283691,0.023906344577439967,0.14597306455195633,0.0047346742003428815,0.4164486687397479,"[0, 6, 7, 8, 9]",1653.29
1.0,29,Mutual_Information,0.003374756526459032,0.0,0.013505986773751921,0.042461269114978016,0.004117469394173234,0.1079190861755901,"[0, 1, 7, 8, 9]",1158.2
1.0,29,Distance_Correlation,0.01735740192289012,0.013401550050891671,0.025998400768926632,0.15917084182399824,0.018155430706107593,0.36113727250731226,"[0, 7, 8, 9]",817.02
1.0,29,Proposed_Method,0.080713780152317,0.07687344161454479,0.08620241501938355,0.14500117964459366,0.11785242671931621,0.16023574949980013,"[7, 8, 9]",79.65
1.0,30,Pearson_Correlation_(abs),0.008491506608947501,0.0006491509529080804,0.023283110745299058,0.14564426658809246,0.00044894734643682296,0.42422198718790405,"[0, 2, 3, 7, 8, 9]",1615.18
1.0,30,Mutual_Information,0.0017222642615208365,0.0,0.011753289682863155,0.04867480859067571,0.013634049562485373,0.10850302868264095,"[7, 8, 9]",2726.21
1.0,30,Distance_Correlation,0.016905576020044964,0.011612566216219911,0.027203106315031277,0.16518332383578896,0.017070315690019797,0.3791899868755613,"[2, 7, 8, 9]",877.09
1.0,30,Proposed_Method,0.07875864474505694,0.07713596876407873,0.08309526295084677,0.14956316226153382,0.11556247693954992,0.17165010000646108,"[7, 8, 9]",89.9
1.0,31,Pearson_Correlation_(abs),0.008264582068515764,0.0003951330211093794,0.03316441201902901,0.13722839397905376,0.0008906869493648429,0.40157675063438525,"[3, 5, 8, 9]",1560.44
1.0,31,Mutual_Information,0.0033432927786530365,0.0,0.016140472807790296,0.04144473111322977,0.0,0.0994709845968238,"[5, 7, 8, 9]",1139.64
1.0,31,Distance_Correlation,0.017432494974779063,0.011863288408594127,0.032387542068804294,0.15799603075018917,0.018310229552604612,0.35259629235088175,"[3, 7, 8, 9]",806.33
1.0,31,Proposed_Method,0.0920192055689292,0.09051520011655115,0.09295585805149387,0.11862185367249846,0.1093248192497141,0.12406992031963311,"[7, 8, 9]",28.91
1.0,32,Pearson_Correlation_(abs),0.005897114484594296,0.00018595421465089152,0.030388000131392725,0.1475058307439215,0.007891765258951789,0.4254442061058774,"[0, 5, 6, 7, 8, 9]",2401.32
1.0,32,Mutual_Information,0.0028393466491790165,0.0,0.02177514859752616,0.04500400601469531,0.0,0.10762364678805447,"[3, 7, 8, 9]",1485.01
1.0,32,Distance_Correlation,0.01686480769608118,0.012343432955182747,0.030977160898887177,0.16388472122514097,0.015875301898094142,0.38016463497388603,"[0, 6, 7, 8, 9]",871.76
1.0,32,Proposed_Method,0.08080863203409017,0.07710640049146678,0.08541767359678545,0.144779858587123,0.1155465593444712,0.17435700481149807,"[7, 8, 9]",79.16
1.0,33,Pearson_Correlation_(abs),0.008510797331370631,6.814934948467994e-05,0.03090487470829469,0.14286722674462984,0.0031896052286096276,0.39942982339973476,"[1, 7, 8, 9]",1578.66
1.0,33,Mutual_Information,0.002199771104580462,0.0,0.013114324706680947,0.051943575971251064,0.013750460966797107,0.11117425613039345,"[7, 8, 9]",2261.32
1.0,33,Distance_Correlation,0.017956320185453116,0.0132678617278432,0.03714284993112464,0.1578750056334434,0.025873642219560036,0.3484043455494679,"[1, 7, 8, 9]",779.22
1.0,33,Proposed_Method,0.08887845711672773,0.08770287325291937,0.09080327745100324,0.1259502667276353,0.11418765135632913,0.13360275042145003,"[7, 8, 9]",41.71
1.0,34,Pearson_Correlation_(abs),0.007595306028515116,6.645078657162137e-06,0.021762859467904575,0.14267937846228423,0.010732547476081464,0.40597825005220606,"[3, 4, 6, 8, 9]",1778.52
1.0,34,Mutual_Information,0.002348794096388768,0.0,0.017234599237621495,0.047842555366915285,0.0,0.11329222622331248,"[2, 7, 8, 9]",1936.9
1.0,34,Distance_Correlation,0.01687140843517193,0.012664622415341975,0.024099137117129656,0.15727988828727313,0.015801132355156833,0.3536290187133821,"[3, 6, 7, 8, 9]",832.23
1.0,34,Proposed_Method,0.09154531366883711,0.08857914000630825,0.09455920524501969,0.11972760143938004,0.11066061463886802,0.12431899131743493,"[7, 8, 9]",30.79
1.0,35,Pearson_Correlation_(abs),0.008756925028298434,0.00021995985423331918,0.024726967778792155,0.14250255354228078,0.011104224178508466,0.3933145143489452,"[1, 6, 7, 8, 9]",1527.31
1.0,35,Mutual_Information,0.0025922984195204933,0.0,0.012303564487549323,0.04591449328373454,0.0,0.10388766011710171,"[2, 6, 7, 8, 9]",1671.19
1.0,35,Distance_Correlation,0.017973910451391763,0.012429067131400526,0.03040552928859234,0.1510922562148736,0.01446026007691362,0.34331157284736835,"[1, 6, 7, 8, 9]",740.62
1.0,35,Proposed_Method,0.09251750346559728,0.09086458205243485,0.09389376388203584,0.117459158580273,0.10744711866111391,0.12409182378968693,"[7, 8, 9]",26.96
1.0,36,Pearson_Correlation_(abs),0.008119101085285057,1.2965540289085077e-05,0.028121501188382383,0.14107360032462193,0.00021415996706054138,0.41802078206968774,"[1, 3, 8, 9]",1637.55
1.0,36,Mutual_Information,0.0032062653237326984,0.0,0.020655976071422444,0.04422600040861724,0.0,0.10494650713060238,"[5, 7, 8, 9]",1279.36
1.0,36,Distance_Correlation,0.017177402185930682,0.012589737518754727,0.027172262826493265,0.1586259311737705,0.013481005138912507,0.3681294329147028,"[1, 7, 8, 9]",823.46
1.0,36,Proposed_Method,0.08963258025761214,0.08775827722979185,0.09104566578863504,0.12419064606557169,0.10773408550810595,0.13270717468041024,"[7, 8, 9]",38.56
1.0,37,Pearson_Correlation_(abs),0.007058837342087644,0.0008512345161439958,0.0161332449620316,0.14193391247443918,0.0038249320571395627,0.413293803248831,"[1, 2, 3, 6, 8, 9]",1910.73
1.0,37,Mutual_Information,0.0025690484252762027,0.0,0.014676205257018182,0.04430001658020721,0.003967038679862256,0.10582801555162469,"[1, 6, 7, 8, 9]",1624.37
1.0,37,Distance_Correlation,0.01667380115881013,0.011666923086352135,0.021083407541512385,0.1606117281023161,0.017407775612595298,0.3649192192581402,"[3, 5, 7, 8, 9]",863.26
1.0,37,Proposed_Method,0.09122851434595138,0.09006245110479749,0.09207034072258156,0.12046679985944682,0.11094535181294836,0.12817175314326038,"[7, 8, 9]",32.05
1.0,38,Pearson_Correlation_(abs),0.008594958703240415,1.5766028977448735e-06,0.022383110481664494,0.14137389424963698,0.004687601021041419,0.40650251718346736,"[2, 4, 7, 8, 9]",1544.85
1.0,38,Mutual_Information,0.00412291095679327,0.0,0.0191478218864356,0.04925061854697521,0.0,0.11430541252639603,"[6, 7, 8, 9]",1094.56
1.0,38,Distance_Correlation,0.017901766022211735,0.012434085686133526,0.030196723144821504,0.15667184893133215,0.016170773657986838,0.3579056909737462,"[5, 7, 8, 9]",775.18
1.0,38,Proposed_Method,0.09012907645903392,0.08797189655467434,0.091679509453208,0.12303215492892083,0.11163447552287337,0.12981367003583708,"[7, 8, 9]",36.51
1.0,39,Pearson_Correlation_(abs),0.009817505299043093,0.0006923378068962135,0.02489483447954706,0.14655510187834464,0.009051118898583337,0.41980935446296663,"[1, 2, 5, 6, 8, 9]",1392.79
1.0,39,Mutual_Information,0.002902418799443307,0.0,0.01707393354938702,0.045784983387526644,0.010184215322835755,0.10034106984370705,"[2, 6, 7, 8, 9]",1477.48
1.0,39,Distance_Correlation,0.01829474653308796,0.012450326961751407,0.03050881126437883,0.16217191813666107,0.017820481634793123,0.36722380628404944,"[1, 6, 7, 8, 9]",786.44
1.0,39,Proposed_Method,0.09340678601560133,0.09235762618326165,0.0945926712600643,0.11538416596359687,0.10548418056090682,0.121406402406073,"[7, 8, 9]",23.53
1.0,40,Pearson_Correlation_(abs),0.0066890056713438326,0.0002149863793115162,0.021030363114675057,0.14238000246189753,0.009707720018954931,0.396072511605554,"[4, 6, 7, 8, 9]",2028.57
1.0,40,Mutual_Information,0.0023127277699874875,0.0,0.013919060204338862,0.045387070949503006,0.0025905708321012355,0.10448749427886295,"[2, 6, 7, 8, 9]",1862.49
